tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
17.7,12.0,22.7,0.0,,,12.0,,,
14.2,8.1,21.4,0.0,,99.0,13.5,,,
17.3,12.2,24.7,0.0,,103.0,10.4,,,
19.2,14.3,25.1,0.0,,,11.3,,,
21.9,16.7,26.1,0.0,,,14.1,,,
21.9,17.4,26.8,0.0,,,9.6,,,
15.4,11.2,21.6,45.9,,307.0,16.7,,,
11.8,11.2,12.5,42.3,,45.0,10.1,,,
14.7,12.1,18.1,2.4,,,7.7,,,
17.1,13.5,21.9,0.0,,332.0,14.6,,,
19.3,12.3,25.0,0.0,,,13.8,,,
21.1,18.5,27.1,0.0,,,16.7,,,
15.9,12.9,20.1,0.0,,,10.4,,,
13.5,11.6,16.7,0.0,,,9.5,,,
17.4,11.6,22.7,0.5,,295.0,20.0,,,
22.1,16.4,27.9,0.0,,249.0,23.6,,,
21.8,18.6,25.5,0.0,,,,,,
19.2,17.6,21.5,0.0,,,12.8,,,
18.1,14.9,21.3,0.0,,,17.4,,,
16.4,14.3,20.3,0.0,,320.0,19.1,,,
17.8,12.5,24.1,0.0,,,13.2,,,
19.0,14.4,23.6,0.0,,,10.7,,,
19.2,15.9,23.2,0.0,,134.0,11.3,,,
21.4,16.8,25.5,0.0,,,7.1,,,
22.3,17.7,27.5,0.0,,,7.5,,,
22.1,17.2,26.7,0.0,,,8.3,,,
22.4,20.3,26.3,0.0,,284.0,13.5,,,
21.6,16.3,25.9,0.0,,278.0,14.0,,,
21.5,17.0,26.7,0.0,,276.0,14.9,,,
23.6,19.2,29.6,0.0,,,,,,
21.3,17.9,25.3,0.0,,,13.4,,,
22.1,16.9,26.9,0.0,,300.0,12.3,,,
21.8,17.3,27.1,0.0,,,13.7,,,
18.9,16.8,22.8,12.8,,,13.1,,,
17.8,13.4,21.7,0.0,,,9.2,,,
19.6,17.4,23.0,0.2,,145.0,12.5,,,
18.0,17.1,19.4,1.6,,141.0,19.2,,,
18.6,16.4,22.5,13.5,,,14.4,,,
20.9,15.6,25.1,0.7,,,11.4,,,
20.5,18.1,23.4,0.0,,,12.9,,,
20.0,15.2,23.8,0.0,,,14.4,,,
20.8,17.7,24.3,0.0,,325.0,15.6,,,
22.5,18.0,26.8,0.0,,299.0,10.4,,,
21.9,18.9,25.5,0.0,,,8.7,,,
19.9,17.9,22.9,0.0,,,14.4,,,
21.2,18.5,27.1,0.9,,,10.7,,,
19.7,18.8,22.0,0.0,,138.0,17.1,,,
20.4,19.6,21.0,1.4,,179.0,22.5,,,
22.7,19.2,29.6,0.0,,,10.1,,,
24.0,20.0,28.1,0.0,,,12.3,,,
24.0,19.8,28.7,0.3,,313.0,13.7,,,
26.5,21.4,31.8,0.0,,247.0,14.7,,,
27.2,22.8,33.5,0.0,,,12.2,,,
26.8,23.0,31.6,0.0,,,14.3,,,
26.0,20.8,33.2,0.0,,,13.1,,,
21.7,20.5,26.4,0.0,,142.0,18.5,,,
21.4,20.1,25.2,8.3,,,,,,
22.1,19.3,25.4,0.0,,,10.5,,,
22.4,20.1,25.7,0.0,,,10.5,,,
23.9,19.9,27.5,0.0,,,15.5,,,
23.4,20.8,26.7,0.0,,328.0,16.5,,,
24.7,21.6,29.3,0.1,,314.0,10.8,,,
23.9,21.4,28.2,1.5,,,9.2,,,
24.0,21.5,26.2,0.0,,138.0,15.3,,,
22.9,21.4,25.7,0.0,,171.0,15.9,,,
22.9,20.3,26.2,0.0,,,10.4,,,
22.6,21.3,24.3,0.3,,,8.0,,,
21.4,17.7,26.1,24.4,,0.0,15.3,,,
25.8,20.9,29.9,0.0,,,12.5,,,
22.8,20.6,26.1,0.0,,,14.6,,,
21.0,18.9,24.9,0.0,,,14.6,,,
21.5,20.0,23.5,1.6,,,13.2,,,
21.3,18.8,24.5,67.6,,323.0,15.5,,,
26.6,21.6,30.4,0.0,,,12.2,,,
24.8,22.9,27.5,0.0,,,10.8,,,
21.0,19.8,23.9,81.3,,,15.8,,,
22.3,19.8,26.7,17.4,,,14.4,,,
25.9,22.3,29.9,0.0,,,9.8,,,
23.0,22.3,25.5,0.0,,,8.6,,,
25.5,21.5,29.5,0.0,,,12.2,,,
24.9,22.1,27.4,0.0,,199.0,11.7,,,
21.9,20.4,24.9,33.9,,190.0,11.7,,,
21.3,20.3,22.0,3.0,,,9.3,,,
22.0,19.9,24.3,1.5,,,5.4,,,
22.9,20.6,25.4,0.0,,,7.5,,,
23.0,20.1,25.7,0.0,,,7.8,,,
23.0,21.5,25.5,0.0,,151.0,11.0,,,
23.4,21.2,26.5,0.0,,,9.3,,,
24.6,22.1,27.8,0.0,,,9.2,,,
24.3,22.3,27.1,0.0,,,7.1,,,
24.1,21.3,28.2,0.0,,,7.1,,,
24.8,22.9,27.8,0.0,,,7.2,,,
25.3,22.3,29.1,0.0,,,6.3,,,
25.3,22.8,27.8,0.0,,,7.4,,,
25.6,23.5,28.6,0.0,,,7.7,,,
24.9,23.0,28.4,0.5,,,7.4,,,
25.6,22.5,29.1,0.0,,,8.4,,,
25.6,23.5,28.3,0.0,,,6.6,,,
25.4,22.9,28.5,0.0,,,7.8,,,
26.3,23.7,29.6,0.0,,,8.7,,,
26.2,24.4,29.9,0.0,,,,,,
28.1,24.0,32.8,0.0,,,9.8,,,
28.4,24.4,33.5,0.0,,,9.8,,,
28.1,25.7,31.6,0.0,,,10.7,,,
28.3,25.0,32.3,0.0,,,7.8,,,
26.1,23.5,29.8,0.0,,,8.6,,,
25.8,22.5,28.6,3.9,,,8.3,,,
25.6,21.8,29.1,34.9,,,10.8,,,
26.4,25.3,27.9,0.9,,198.0,15.8,,,
26.4,24.1,30.9,0.0,,298.0,15.0,,,
26.3,24.4,28.9,0.0,,,10.1,,,
24.3,22.2,26.3,0.0,,285.0,15.5,,,
24.6,20.1,30.4,0.0,,289.0,13.7,,,
23.7,21.4,27.6,0.0,,,7.5,,,
24.2,22.1,26.9,0.0,,,10.1,,,
21.8,20.2,24.2,59.7,,,12.3,,,
23.5,19.2,28.2,0.0,,,7.7,,,
20.6,18.7,24.0,0.0,,12.0,21.0,,,
20.0,16.5,23.4,0.0,,,7.8,,,
20.0,15.7,24.8,0.0,,,,,,
20.8,16.1,24.0,0.0,,,8.4,,,
22.0,20.6,24.5,0.0,,,10.4,,,
23.0,20.9,25.6,0.0,,,10.1,,,
22.9,21.8,25.0,0.0,,,11.0,,,
21.5,20.5,22.6,2.4,,150.0,11.0,,,
22.5,21.4,25.0,2.5,,,9.0,,,
17.0,14.9,22.0,6.7,,353.0,13.8,,,
18.3,15.9,21.5,0.0,,351.0,16.2,,,
19.1,16.5,21.5,0.0,,,13.7,,,
21.2,17.0,26.0,0.0,,,10.7,,,
21.2,18.1,25.7,0.0,,,6.8,,,
20.5,18.1,23.4,0.0,,,12.3,,,
19.8,17.8,23.0,0.0,,,17.4,,,
22.6,18.4,27.2,0.0,,,10.8,,,
20.7,18.9,22.8,0.0,,235.0,16.1,,,
21.3,18.8,26.2,0.0,,,7.2,,,
20.7,17.4,24.1,0.0,,,9.9,,,
22.7,19.2,27.2,0.0,,,6.6,,,
20.9,18.6,24.2,0.0,,,9.2,,,
20.6,17.6,24.0,0.0,,,,,,
19.1,17.4,20.6,21.5,,,8.6,,,
18.1,14.9,22.4,0.0,,272.0,12.3,,,
19.4,15.5,22.6,0.0,,,9.3,,,
20.6,18.8,23.7,0.0,,,11.0,,,
20.7,18.9,23.0,0.0,,,10.8,,,
20.7,19.4,23.5,0.0,,,,,,
19.7,18.9,23.3,5.7,,,4.8,,,
19.4,17.1,21.6,14.7,,,4.8,,,
20.1,17.5,23.7,0.0,,,8.9,,,
19.5,15.6,23.6,0.0,,,6.6,,,
19.5,15.3,22.8,0.0,,,8.9,,,
20.7,19.2,23.3,0.0,,,10.1,,,
18.9,15.9,22.1,0.0,,,8.9,,,
17.6,16.1,20.6,0.0,,,9.2,,,
16.0,13.9,19.5,0.6,,,8.4,,,
17.4,13.0,20.4,0.0,,,9.5,,,
17.6,14.8,21.5,0.0,,,9.3,,,
16.4,12.5,19.8,0.0,,,11.9,,,
15.0,11.7,19.4,0.0,,,,,,
15.8,13.6,18.4,0.0,,353.0,14.1,,,
15.9,12.3,19.1,0.0,,,10.7,,,
15.9,11.9,20.2,0.0,,,7.7,,,
16.1,13.1,20.1,0.0,,,9.6,,,
15.7,13.2,20.1,0.2,,,13.7,,,
17.7,13.1,22.3,0.0,,,7.7,,,
18.2,15.4,22.6,0.0,,,11.1,,,
17.8,15.0,19.5,0.0,,,,,,
14.0,12.5,16.5,0.0,,,16.7,,,
16.8,12.0,19.2,0.0,,,14.7,,,
9.8,8.4,18.3,0.0,,307.0,22.1,,,
13.2,7.6,17.7,0.0,,,13.4,,,
13.0,8.6,15.4,0.0,,,9.8,,,
15.8,13.2,19.0,0.0,,172.0,11.4,,,
14.4,11.5,17.5,0.0,,,10.5,,,
15.6,13.8,17.6,0.0,,,,,,
16.7,15.1,19.6,0.0,,158.0,11.7,,,
15.3,12.1,18.0,0.0,,,15.3,,,
11.7,7.5,16.6,0.0,,,,,,
17.2,13.2,19.3,0.0,,197.0,14.6,,,
17.4,15.9,21.4,0.0,,,8.7,,,
12.9,12.1,16.8,0.0,,4.0,11.7,,,
3.5,1.5,12.7,18.1,,,27.3,,,
0.6,-0.4,2.5,0.0,,7.0,27.9,,,
-0.7,-4.3,2.3,0.0,,332.0,22.7,,,
7.4,1.7,10.0,0.0,,,,,,
11.0,8.7,13.9,0.0,,,12.6,,,
12.1,9.8,15.4,0.0,,,7.8,,,
13.7,11.2,16.0,0.0,,,10.1,,,
14.5,12.4,17.1,0.0,,,10.1,,,
10.1,6.6,15.4,0.0,,357.0,15.2,,,
1.2,-0.7,6.6,0.0,,358.0,25.2,,,
-1.8,-2.5,0.1,0.0,,5.0,31.1,,,
-1.9,-4.1,0.1,0.0,,0.0,24.3,,,
0.4,-1.3,3.9,5.2,,352.0,12.2,,,
-0.5,-1.3,0.8,10.5,,349.0,21.3,,,
-3.3,-4.3,-1.3,0.0,,8.0,16.2,,,
-4.4,-5.6,-2.9,0.0,,,14.0,,,
-4.6,-5.7,-2.7,0.0,,,13.4,,,
-2.4,-4.2,0.0,0.0,,,7.2,,,
1.0,-3.4,4.9,0.0,,,12.0,,,
-1.0,-3.0,3.1,0.0,,,11.0,,,
1.4,-1.9,5.4,0.0,,,11.7,,,
2.3,-2.4,6.3,0.0,,,11.0,,,
5.8,3.8,7.4,0.0,,,12.3,,,
7.5,5.0,11.7,0.0,,,8.0,,,
9.6,7.8,11.3,0.0,,,8.4,,,
-3.0,-5.0,8.8,0.0,,334.0,22.1,,,
1.0,-4.6,4.7,0.0,,,9.6,,,
-4.4,-5.8,3.5,0.0,,358.0,26.1,,,
-2.6,-6.6,1.0,0.0,,343.0,16.1,,,
3.1,-0.5,7.4,0.0,,,9.5,,,
4.6,2.7,9.0,0.0,,,8.4,,,
3.6,-0.4,8.5,0.0,,,5.6,,,
3.4,-0.9,6.9,0.0,,,9.5,,,
-2.9,-5.6,0.1,0.0,,,14.1,,,
3.9,-1.6,6.2,1.3,,,14.9,,,
-2.9,-6.4,2.8,1.0,,,19.5,,,
-0.1,-3.0,3.2,0.0,,,6.9,,,
4.0,-0.2,7.3,0.0,,,5.9,,,
5.3,3.4,7.4,1.2,,,,,,
2.7,1.5,4.8,0.0,,,8.9,,,
3.6,2.0,6.0,0.0,,103.0,11.6,,,
3.7,-1.2,7.5,0.7,,,,,,
-3.6,-5.7,-1.2,0.0,,359.0,17.4,,,
-1.8,-3.2,1.0,0.0,,,10.7,,,
-3.5,-5.0,-1.3,0.0,,,10.8,,,
-4.9,-7.2,-2.7,0.0,,,15.2,,,
-6.4,-8.4,-4.6,0.0,,,11.9,,,
-9.4,-11.3,-6.1,0.0,,,,,,
-9.9,-12.6,-6.8,0.0,,,15.8,,,
-5.5,-9.0,-2.4,0.0,,,9.5,,,
-3.6,-5.3,-1.8,0.0,,,11.7,,,
0.3,-6.1,4.9,0.0,,,12.3,,,
2.9,1.3,5.5,0.0,,,6.6,,,
-0.7,-3.8,2.4,0.0,,,8.7,,,
4.1,-0.6,6.2,0.0,,,,,,
-3.6,-7.9,5.2,1.8,,332.0,20.3,,,
-10.3,-12.9,-8.0,0.0,,,10.8,,,
-7.8,-11.1,-5.8,0.7,,,8.4,,,
-5.0,-11.3,-0.7,0.3,,,11.0,,,
-1.9,-11.1,2.8,0.0,,284.0,17.0,,,
-13.1,-15.0,-11.0,0.0,,353.0,20.0,,,
-8.8,-12.9,-6.0,0.0,,,6.3,,,
-5.3,-6.8,-3.7,0.0,,,12.0,,,
-10.7,-13.4,-5.3,0.0,,,,,,
-11.4,-14.8,-8.4,2.3,,,11.4,,,
-12.9,-15.1,-9.1,1.6,,357.0,25.8,,,
-14.0,-15.4,-12.4,0.0,,353.0,19.8,,,
-13.3,-14.4,-11.8,0.0,,346.0,18.9,,,
-10.9,-13.0,-8.7,0.0,,344.0,19.7,,,
-8.8,-11.3,-6.1,0.0,,323.0,13.1,,,
-5.9,-7.7,-4.1,0.0,,346.0,12.8,,,
-8.0,-10.0,-5.6,0.0,,330.0,14.9,,,
-9.7,-10.5,-8.1,0.0,,343.0,18.5,,,
-11.4,-13.4,-8.6,0.0,,,9.5,,,
-10.6,-13.5,-7.0,0.0,,,11.0,,,
-5.0,-9.6,-0.8,0.0,,,7.7,,,
-8.7,-10.4,-5.9,0.0,,,,,,
-5.6,-10.3,-1.7,0.0,,,6.8,,,
-0.7,-4.0,2.9,0.0,,,6.2,,,
0.9,-1.4,1.9,0.0,,,10.8,,,
4.1,1.7,4.9,0.0,,,15.9,,,
-4.3,-8.0,4.3,0.6,,4.0,25.1,,,
-8.7,-10.3,-7.1,0.0,,341.0,15.8,,,
-6.1,-9.3,-3.7,0.0,,,9.0,,,
-3.3,-7.0,0.4,0.0,,,,,,
0.8,-2.4,3.2,0.0,,,14.3,,,
-5.0,-8.4,2.0,0.0,,320.0,16.2,,,
-0.6,-4.4,1.6,0.0,,,12.9,,,
1.4,-0.5,4.0,0.0,,225.0,13.1,,,
-5.5,-9.3,-0.6,0.0,,,,,,
-0.5,-4.8,2.6,0.0,,280.0,18.8,,,
2.4,0.1,6.5,0.0,,,10.4,,,
-1.1,-3.9,2.5,0.0,,,12.6,,,
-5.9,-8.3,-3.1,0.0,,348.0,14.1,,,
-7.6,-8.9,-4.8,0.0,,,9.0,,,
-6.0,-9.8,-1.3,0.0,,,7.4,,,
-4.3,-6.0,-0.8,0.0,,,8.1,,,
-7.2,-8.3,-4.5,0.0,,,10.7,,,
-5.3,-9.0,-1.4,0.0,,,8.6,,,
0.2,-3.8,1.3,0.2,,,11.9,,,
2.0,0.4,4.9,0.0,,,6.5,,,
-1.0,-2.6,0.5,0.0,,23.0,13.1,,,
-6.6,-8.0,-2.1,0.0,,,,,,
-9.0,-10.1,-7.6,0.0,,357.0,29.3,,,
-9.7,-11.4,-7.1,0.0,,350.0,24.2,,,
-5.4,-9.6,-0.1,0.0,,,10.5,,,
-2.6,-4.8,-0.4,0.0,,,12.0,,,
-6.7,-7.9,-4.7,0.0,,348.0,15.0,,,
-4.2,-8.9,1.4,0.0,,,9.2,,,
-2.8,-5.8,-0.5,2.3,,,12.2,,,
-2.9,-6.8,2.1,0.0,,,,,,
0.3,-4.6,7.0,0.0,,,,,,
1.7,-0.9,5.5,0.0,,,13.5,,,
3.9,2.1,8.9,0.0,,,11.4,,,
-0.1,-4.0,5.8,0.0,,,13.5,,,
3.9,0.7,6.9,0.0,,,14.3,,,
4.1,2.0,6.1,0.0,,,,,,
-1.4,-2.8,4.2,4.8,,348.0,25.4,,,
-1.4,-4.8,2.1,0.0,,,15.9,,,
-0.3,-2.4,1.7,0.1,,,8.1,,,
-0.6,-2.9,0.9,0.0,,,14.4,,,
-4.3,-7.2,-1.1,0.6,,344.0,17.4,,,
-0.3,-4.3,3.8,0.0,,,14.4,,,
-0.7,-3.6,3.2,0.0,,,7.2,,,
1.2,-1.1,5.5,0.0,,,7.2,,,
-0.8,-3.2,3.3,0.0,,,19.5,,,
-5.5,-7.4,-2.9,0.0,,10.0,24.9,,,
-4.5,-7.8,-1.0,0.0,,5.0,23.0,,,
-3.9,-5.8,-0.2,0.0,,357.0,20.9,,,
-5.9,-7.3,-4.2,0.0,,344.0,22.4,,,
-1.4,-5.9,3.4,0.0,,280.0,13.4,,,
3.0,0.2,6.8,0.0,,190.0,20.1,,,
2.1,-0.3,8.5,0.0,,,22.2,,,
0.2,-1.4,2.8,0.0,,,10.8,,,
1.2,-0.2,5.0,1.9,,,18.0,,,
1.3,-0.9,5.4,10.1,,,19.1,,,
0.9,-2.7,4.1,0.0,,,10.5,,,
-0.2,-1.2,1.2,0.0,,,9.6,,,
0.0,-3.6,2.5,0.0,,,11.3,,,
3.0,0.7,5.4,0.0,,,14.6,,,
0.7,0.2,4.0,9.7,,,,,,
3.9,0.0,8.7,0.0,,,12.5,,,
4.7,3.0,7.0,0.0,,,15.0,,,
4.8,3.2,8.3,0.0,,,11.0,,,
3.3,1.4,7.0,0.0,,,13.5,,,
0.8,-0.4,4.1,0.0,,340.0,14.1,,,
2.7,-1.0,7.3,0.0,,,8.7,,,
2.3,-0.1,5.8,0.0,,,12.3,,,
3.3,-0.6,8.2,0.0,,,9.5,,,
6.5,1.8,11.3,0.0,,,10.2,,,
6.4,4.4,9.2,0.0,,173.0,21.5,,,
7.4,4.7,12.1,0.0,,,10.5,,,
6.7,4.9,9.4,0.0,,,20.0,,,
5.7,2.7,9.2,0.0,,,12.3,,,
6.1,1.8,9.9,0.0,,,15.2,,,
5.5,4.1,8.2,0.0,,157.0,18.2,,,
4.0,2.8,5.0,3.4,,,18.0,,,
5.1,1.3,8.6,0.1,,,,,,
6.7,2.1,10.4,0.0,,,11.3,,,
7.9,5.5,10.9,0.0,,188.0,24.0,,,
7.5,4.0,12.1,0.0,,,12.3,,,
6.3,3.0,8.8,5.7,,,13.1,,,
6.1,3.2,9.2,0.0,,,7.7,,,
5.4,3.4,7.9,4.1,,,9.3,,,
3.6,1.4,6.1,0.4,,317.0,20.9,,,
4.9,1.6,9.2,0.0,,,9.6,,,
5.4,3.2,9.2,0.0,,,15.2,,,
6.7,3.7,11.1,0.0,,,12.0,,,
6.4,3.6,9.1,0.3,,,13.2,,,
8.5,4.4,11.3,0.4,,165.0,16.4,,,
8.0,5.4,10.1,0.0,,,13.7,,,
12.4,7.1,17.8,0.0,,349.0,12.6,,,
13.2,11.6,15.6,0.0,,,9.0,,,
12.1,8.9,16.0,0.0,,329.0,16.1,,,
10.9,7.1,14.6,0.0,,,,,,
12.3,8.1,18.2,0.0,,,14.7,,,
11.8,9.4,15.6,0.0,,193.0,20.9,,,
8.6,6.2,12.4,4.4,,233.0,15.0,,,
6.2,3.0,8.7,17.5,,,,,,
7.2,4.5,10.2,0.0,,,11.4,,,
10.0,6.0,14.0,0.0,,296.0,16.1,,,
11.2,7.5,16.6,0.0,,,13.1,,,
13.9,10.2,19.5,0.0,,,18.2,,,
14.6,10.5,20.8,0.0,,,15.5,,,
11.1,8.7,16.2,0.0,,,15.2,,,
9.7,7.9,14.4,0.0,,,,,,
11.3,9.0,12.5,10.3,,,15.5,,,
13.5,9.5,18.4,0.0,,,21.9,,,
14.6,10.7,17.8,0.0,,,9.3,,,
15.7,9.6,22.6,0.0,,,9.6,,,
14.3,9.0,20.7,4.2,,,14.4,,,
12.7,7.8,18.9,0.0,,,13.4,,,
13.7,11.1,17.7,0.0,,,17.3,,,
14.5,10.2,18.6,0.0,,,13.1,,,
15.4,11.0,20.3,0.0,,,10.1,,,
15.7,12.1,19.3,0.0,,,10.8,,,
14.9,12.2,18.8,0.0,,183.0,12.2,,,
14.7,11.5,17.5,0.0,,,11.9,,,
12.0,11.4,13.9,23.2,,119.0,18.3,,,
13.0,10.1,17.4,12.9,,,,,,
17.6,12.7,22.9,0.0,,233.0,20.0,,,
23.5,18.2,29.4,0.0,,,13.7,,,
21.8,18.3,26.2,0.0,,,,,,
17.5,14.7,20.1,0.0,,,11.6,,,
17.0,15.2,18.7,1.8,,,16.2,,,
15.2,13.5,18.2,0.0,,322.0,20.0,,,
19.4,14.2,24.8,0.0,,334.0,23.9,,,
20.8,16.8,26.5,0.0,,333.0,14.6,,,
17.0,15.1,19.8,0.0,,,12.3,,,
14.9,13.5,17.0,6.5,,159.0,12.2,,,
15.0,12.9,17.2,0.3,,,13.2,,,
14.1,13.1,17.3,22.1,,,13.7,,,
13.9,11.9,16.6,0.0,,,,,,
15.9,11.7,20.8,0.0,,,6.9,,,
15.8,11.0,20.5,0.0,,,7.4,,,
14.2,10.6,19.1,0.0,,,9.2,,,
14.4,10.8,18.7,0.0,,,10.1,,,
17.2,12.0,22.8,0.0,,,9.0,,,
19.3,15.1,23.7,0.0,,,9.0,,,
21.9,16.2,25.9,0.0,,,6.5,,,
23.9,18.5,28.6,0.0,,,5.7,,,
23.9,18.2,29.0,0.0,,,6.9,,,
22.2,19.7,26.2,0.0,,,10.4,,,
18.1,16.1,20.0,21.5,,13.0,10.2,,,
15.9,15.3,17.2,4.0,,101.0,12.0,,,
16.6,15.8,19.5,0.0,,,9.2,,,
17.5,15.4,22.0,0.0,,,,,,
19.0,16.9,22.4,0.0,,,12.3,,,
20.4,17.1,25.8,1.6,,,,,,
17.9,16.4,21.1,0.0,,100.0,16.4,,,
17.6,15.4,21.0,2.2,,,10.1,,,
20.1,18.0,23.3,6.2,,,,,,
23.0,17.6,27.6,0.0,,332.0,14.7,,,
23.7,18.5,27.5,0.0,,,11.6,,,
21.0,19.5,23.7,0.9,,,10.2,,,
21.6,16.8,25.7,0.0,,,5.9,,,
22.3,17.6,25.9,0.0,,,8.7,,,
22.2,18.3,26.6,0.0,,,9.5,,,
22.8,17.3,29.3,0.0,,,8.0,,,
21.8,19.1,25.4,0.0,,123.0,11.1,,,
21.1,19.6,22.3,21.9,,,13.8,,,
21.0,19.5,23.7,2.7,,,11.7,,,
19.8,18.9,21.2,0.0,,95.0,16.4,,,
20.2,18.8,21.0,0.5,,98.0,15.9,,,
22.9,19.5,27.3,0.0,,,,,,
26.0,21.9,30.7,0.0,,,9.2,,,
25.9,23.0,28.6,0.0,,,6.9,,,
27.9,22.5,33.1,0.0,,,9.6,,,
27.9,23.8,31.6,0.0,,,11.6,,,
24.6,22.8,27.6,0.0,,,10.2,,,
24.4,20.0,26.8,0.0,,216.0,14.1,,,
24.2,21.8,28.7,0.0,,,9.6,,,
22.4,21.7,24.2,11.2,,,8.7,,,
22.7,20.9,26.4,0.1,,,10.1,,,
23.4,20.8,26.8,0.0,,,10.5,,,
22.8,21.6,24.7,0.0,,,9.5,,,
24.7,21.5,27.6,0.0,,,6.9,,,
24.5,22.1,26.7,0.0,,,12.8,,,
23.7,22.3,26.1,0.5,,141.0,14.9,,,
23.4,21.9,26.1,0.1,,,9.0,,,
23.4,21.1,26.5,3.7,,,9.5,,,
22.9,21.8,26.3,0.0,,,14.3,,,
23.7,22.8,24.3,9.3,,171.0,25.2,,,
23.1,22.2,24.3,19.8,,,6.6,,,
24.3,21.5,28.6,0.0,,,6.3,,,
24.4,21.5,27.7,0.0,,,7.4,,,
23.8,22.3,27.1,0.0,,,10.2,,,
25.2,22.2,28.0,0.0,,,10.5,,,
25.6,23.7,28.6,0.0,,229.0,12.9,,,
25.9,23.3,28.2,0.0,,,14.4,,,
24.7,23.1,27.0,0.0,,,,,,
27.3,23.6,31.4,0.0,,,10.4,,,
27.8,25.6,30.5,0.0,,,8.3,,,
27.7,25.4,33.0,1.4,,,12.2,,,
22.4,17.3,25.7,19.6,,,11.6,,,
24.4,21.4,28.8,0.0,,,10.7,,,
24.6,21.1,27.4,0.0,,,9.9,,,
25.7,24.4,27.2,0.0,,,14.4,,,
24.4,21.6,27.2,4.1,,254.0,18.2,,,
24.0,21.1,27.9,0.0,,,8.7,,,
24.8,21.1,28.3,0.0,,,11.3,,,
23.2,21.5,24.4,59.2,,169.0,15.3,,,
23.9,21.7,25.0,42.4,,,15.0,,,
23.2,21.2,26.2,49.0,,,7.1,,,
23.7,20.7,27.3,0.0,,,6.3,,,
21.8,19.6,23.4,6.9,,,9.0,,,
22.8,21.4,26.1,0.1,,,6.6,,,
23.2,22.6,23.8,10.5,,,9.8,,,
25.5,22.0,30.5,0.0,,,8.4,,,
25.6,21.7,29.0,0.0,,,7.8,,,
24.2,21.8,27.8,0.0,,,9.3,,,
24.6,22.5,27.4,0.0,,,12.5,,,
25.6,24.3,28.4,1.7,,,11.1,,,
25.9,23.5,27.8,3.8,,,9.0,,,
26.7,25.1,29.7,0.0,,,14.7,,,
23.4,20.9,26.8,13.2,,272.0,12.0,,,
21.8,20.2,23.8,0.0,,,11.1,,,
22.0,20.8,25.5,0.2,,,7.4,,,
22.4,19.9,25.3,0.0,,,8.0,,,
22.3,21.6,23.8,0.0,,,10.8,,,
21.7,20.7,23.1,0.8,,,5.7,,,
21.4,20.4,22.9,17.0,,,7.1,,,
23.2,20.6,26.9,39.0,,,11.6,,,
24.5,21.7,27.7,0.0,,,9.2,,,
24.2,21.4,27.9,0.0,,,6.0,,,
23.0,22.1,24.7,6.0,,,12.9,,,
24.2,21.1,27.6,0.0,,,9.3,,,
21.7,20.4,23.8,21.8,,,6.3,,,
21.8,20.4,23.8,0.3,,,5.0,,,
23.1,20.7,26.4,0.0,,,5.1,,,
23.8,21.3,26.5,0.0,,,7.1,,,
23.1,20.8,27.8,0.0,,352.0,12.5,,,
21.4,18.2,25.6,0.0,,350.0,10.1,,,
21.9,20.9,23.6,9.8,,,11.1,,,
20.7,19.3,22.0,26.1,,,7.1,,,
21.6,18.8,24.7,0.0,,,6.2,,,
22.6,19.4,26.9,0.0,,317.0,11.6,,,
23.4,20.0,27.5,0.0,,,6.8,,,
23.3,19.6,26.5,0.0,,,5.6,,,
23.2,20.6,27.1,0.0,,,7.1,,,
23.4,22.1,26.3,0.0,,,,,,
19.4,15.7,23.7,0.0,,,11.4,,,
15.3,13.7,16.7,9.1,,,,,,
18.1,14.5,23.4,0.0,,,9.6,,,
19.7,17.6,21.9,0.0,,,,,,
13.8,10.0,19.8,10.7,,,18.5,,,
14.2,12.5,16.5,0.0,,,17.1,,,
17.2,12.2,21.8,0.0,,,12.0,,,
17.7,12.5,22.0,0.0,,,,,,
19.0,15.5,22.5,0.0,,,8.7,,,
19.2,16.5,22.8,0.0,,,8.1,,,
18.4,16.6,21.9,0.0,,,,,,
14.3,11.2,16.8,0.0,,,17.3,,,
15.1,10.5,18.3,0.0,,,7.7,,,
17.0,12.3,20.8,0.0,,,7.8,,,
19.3,16.0,22.6,0.0,,,9.2,,,
18.6,15.9,19.6,7.7,,,11.6,,,
11.7,10.2,18.5,33.2,,,20.4,,,
13.2,10.5,15.1,0.1,,,23.0,,,
16.0,9.7,21.5,0.0,,,7.8,,,
19.0,17.0,21.9,0.0,,,8.6,,,
19.1,16.0,21.8,0.0,,,9.2,,,
17.2,14.4,20.3,0.0,,,6.9,,,
18.4,15.7,20.7,0.0,,,8.6,,,
19.1,17.6,23.9,0.0,,,7.1,,,
14.2,9.1,18.9,0.8,,291.0,20.4,,,
10.9,7.5,14.9,0.0,,350.0,20.3,,,
15.5,11.3,19.9,0.0,,,10.1,,,
15.4,12.9,16.6,0.0,,,14.0,,,
14.4,10.1,17.4,0.0,,,11.4,,,
12.6,8.9,16.0,0.0,,1.0,14.4,,,
6.9,4.3,10.1,0.0,,6.0,12.2,,,
8.9,5.9,12.6,6.0,,,11.6,,,
8.5,7.3,10.4,16.8,,9.0,14.0,,,
8.6,6.5,11.1,0.0,,,12.2,,,
10.5,6.9,14.9,0.0,,,7.4,,,
